Dates,PX_LAST
10/26/2023,20.68
10/27/2023,21.27
10/30/2023,19.75
10/31/2023,18.14
11/1/2023,16.87
11/2/2023,15.66
11/3/2023,14.91
11/6/2023,14.89
11/7/2023,14.81
11/8/2023,14.45
11/9/2023,15.29
11/10/2023,14.17
11/13/2023,14.76
11/14/2023,14.16
11/15/2023,14.18
11/16/2023,14.32
11/17/2023,13.8
11/20/2023,13.41
11/21/2023,13.35
11/22/2023,12.85
11/23/2023,12.8
11/24/2023,12.46
11/27/2023,12.69
11/28/2023,12.69
11/29/2023,12.98
11/30/2023,12.92
12/1/2023,12.63
12/4/2023,13.08
12/5/2023,12.85
12/6/2023,12.97
12/7/2023,13.06
12/8/2023,12.35
12/11/2023,12.63
12/12/2023,12.07
12/13/2023,12.19
12/14/2023,12.48
12/15/2023,12.28
12/18/2023,12.56
12/19/2023,12.53
12/20/2023,13.67
12/21/2023,13.65
12/22/2023,13.03
12/26/2023,12.99
12/27/2023,12.43
12/28/2023,12.47
12/29/2023,12.45
1/2/2024,13.2
1/3/2024,14.04
1/4/2024,14.13
1/5/2024,13.35
1/8/2024,13.08
1/9/2024,12.76
1/10/2024,12.69
1/11/2024,12.44
1/12/2024,12.7
1/15/2024,13.25
1/16/2024,13.84
1/17/2024,14.79
1/18/2024,14.13
1/19/2024,13.3
1/22/2024,13.19
1/23/2024,12.55
1/24/2024,13.14
1/25/2024,13.45
1/26/2024,13.26
1/29/2024,13.6
1/30/2024,13.31
1/31/2024,14.35
2/1/2024,13.88
2/2/2024,13.85
2/5/2024,13.67
2/6/2024,13.06
2/7/2024,12.83
2/8/2024,12.79
2/9/2024,12.93
2/12/2024,13.93
2/13/2024,15.85
2/14/2024,14.38
2/15/2024,14.01
2/16/2024,14.24
2/19/2024,14.71
2/20/2024,15.42
2/21/2024,15.34
2/22/2024,14.54
2/23/2024,13.75
2/26/2024,13.74
2/27/2024,13.43
2/28/2024,13.84
2/29/2024,13.4
3/1/2024,13.11
3/4/2024,13.49
3/5/2024,14.46
3/6/2024,14.5
3/7/2024,14.44
3/8/2024,14.74
3/11/2024,15.22
3/12/2024,13.84
3/13/2024,13.75
3/14/2024,14.4
3/15/2024,14.41
3/18/2024,14.33
3/19/2024,13.82
3/20/2024,13.04
3/21/2024,12.92
3/22/2024,13.06
3/25/2024,13.19
3/26/2024,13.24
3/27/2024,12.78
3/28/2024,13.01
4/1/2024,13.65
4/2/2024,14.61
4/3/2024,14.33
4/4/2024,16.35
4/5/2024,16.03
4/8/2024,15.19
4/9/2024,14.98
4/10/2024,15.8
4/11/2024,14.91
4/12/2024,17.31
4/15/2024,19.23
4/16/2024,18.4
4/17/2024,18.21
4/18/2024,18
4/19/2024,18.71
4/22/2024,16.94
4/23/2024,15.69
4/24/2024,15.97
4/25/2024,15.37
4/26/2024,15.03
4/29/2024,14.67
4/30/2024,15.65
5/1/2024,15.39
5/2/2024,14.68
5/3/2024,13.49
5/6/2024,13.49
5/7/2024,13.23
5/8/2024,13
5/9/2024,12.69
5/10/2024,12.55
5/13/2024,13.6
5/14/2024,13.42
5/15/2024,12.45
5/16/2024,12.42
5/17/2024,11.99
5/20/2024,12.15
5/21/2024,11.86
5/22/2024,12.29
5/23/2024,12.77
5/24/2024,11.93
5/27/2024,12.36
5/28/2024,12.92
5/29/2024,14.28
5/30/2024,14.47
5/31/2024,12.92
6/3/2024,13.11
6/4/2024,13.16
6/5/2024,12.63
6/6/2024,12.58
6/7/2024,12.22
6/10/2024,12.74
6/11/2024,12.85
6/12/2024,12.04
6/13/2024,11.94
6/14/2024,12.66
6/17/2024,12.75
6/18/2024,12.3
6/19/2024,12.48
6/20/2024,13.28
6/21/2024,13.2
6/24/2024,13.33
6/25/2024,12.84
6/26/2024,12.55
6/27/2024,12.24
6/28/2024,12.44
7/1/2024,12.22
7/2/2024,12.03
7/3/2024,12.09
7/4/2024,12.26
7/5/2024,12.48
7/8/2024,12.37
7/9/2024,12.51
7/10/2024,12.85
7/11/2024,12.92
7/12/2024,12.46
7/15/2024,13.12
7/16/2024,13.19
7/17/2024,14.48
7/18/2024,15.93
7/19/2024,16.52
7/22/2024,14.91
7/23/2024,14.72
7/24/2024,18.04
7/25/2024,18.46
7/26/2024,16.39
7/29/2024,16.6
7/30/2024,17.69
7/31/2024,16.36
8/1/2024,18.59
8/2/2024,23.39
8/5/2024,38.57
8/6/2024,27.71
8/7/2024,27.85
8/8/2024,23.79
8/9/2024,20.37
8/12/2024,20.71
8/13/2024,18.12
8/14/2024,16.19
8/15/2024,15.23
8/16/2024,14.8
8/19/2024,14.65
8/20/2024,15.88
8/21/2024,16.27
8/22/2024,17.55
8/23/2024,15.86
8/26/2024,16.15
8/27/2024,15.43
8/28/2024,17.11
8/29/2024,15.65
8/30/2024,15
9/2/2024,15.55
9/3/2024,20.72
9/4/2024,21.32
9/5/2024,19.9
9/6/2024,22.38
9/9/2024,19.45
9/10/2024,19.08
9/11/2024,17.69
9/12/2024,17.07
9/13/2024,16.56
9/16/2024,17.14
9/17/2024,17.61
9/18/2024,18.23
9/19/2024,16.33
9/20/2024,16.15
9/23/2024,15.89
9/24/2024,15.39
9/25/2024,15.41
9/26/2024,15.37
9/27/2024,16.96
9/30/2024,16.73
